scope_boundary,N,budget_mps,horizon_days,evaluation_start_offset_sec,arc_model,K_allowed,K_max,n_feasible,frontier_P95_primary_min,previous_frontier_P95_primary_min,delta_P95_min,is_max_improvement_K,max_improvement_K,max_improvement_delta_P95_min
evaluated_candidate_set_only_arc_conditioned_pools,24,50,90,842400,v2_two_edge,13,16,2773,20,20,0,false,2,257
evaluated_candidate_set_only_arc_conditioned_pools,24,50,90,842400,v2_two_edge,14,16,2976,20,20,0,false,2,257
evaluated_candidate_set_only_arc_conditioned_pools,24,50,90,842400,v2_two_edge,15,16,2999,20,20,0,false,2,257
evaluated_candidate_set_only_arc_conditioned_pools,24,50,90,842400,v2_two_edge,16,16,3000,20,20,0,false,2,257
evaluated_candidate_set_only_arc_conditioned_pools,24,50,90,1447200,v2_two_edge,1,16,121,534,,,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,50,90,1447200,v2_two_edge,2,16,248,283,534,251,true,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,50,90,1447200,v2_two_edge,3,16,377,77,283,206,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,50,90,1447200,v2_two_edge,4,16,504,19,77,58,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,50,90,1447200,v2_two_edge,5,16,628,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,50,90,1447200,v2_two_edge,6,16,756,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,50,90,1447200,v2_two_edge,7,16,882,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,50,90,1447200,v2_two_edge,8,16,1008,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,50,90,1447200,v2_two_edge,9,16,1134,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,50,90,1447200,v2_two_edge,10,16,1267,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,50,90,1447200,v2_two_edge,11,16,1488,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,50,90,1447200,v2_two_edge,12,16,2112,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,50,90,1447200,v2_two_edge,13,16,2773,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,50,90,1447200,v2_two_edge,14,16,2976,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,50,90,1447200,v2_two_edge,15,16,2999,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,50,90,1447200,v2_two_edge,16,16,3000,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,1,24,0,,,,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,2,24,2,594,,,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,3,24,126,542,594,52,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,4,24,135,291,542,251,true,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,5,24,183,291,291,0,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,6,24,277,88,291,203,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,7,24,344,29,88,59,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,8,24,425,29,29,0,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,9,24,519,23,29,6,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,10,24,604,21,23,2,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,11,24,693,21,21,0,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,12,24,807,21,21,0,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,13,24,952,20,21,1,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,14,24,1094,20,20,0,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,15,24,1241,20,20,0,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,16,24,1401,20,20,0,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,17,24,1609,20,20,0,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,18,24,1898,20,20,0,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,19,24,2282,20,20,0,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,20,24,2653,20,20,0,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,21,24,2902,20,20,0,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,22,24,2987,20,20,0,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,23,24,2997,20,20,0,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,842400,v2_two_edge,24,24,3000,20,20,0,false,4,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,1,24,0,,,,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,2,24,2,570,,,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,3,24,126,534,570,36,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,4,24,135,284,534,250,true,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,5,24,183,284,284,0,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,6,24,277,77,284,207,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,7,24,344,30,77,47,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,8,24,425,19,30,11,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,9,24,519,19,19,0,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,10,24,604,19,19,0,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,11,24,693,19,19,0,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,12,24,807,19,19,0,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,13,24,952,19,19,0,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,14,24,1094,19,19,0,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,15,24,1241,19,19,0,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,16,24,1401,19,19,0,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,17,24,1609,19,19,0,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,18,24,1898,19,19,0,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,19,24,2282,19,19,0,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,20,24,2653,19,19,0,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,21,24,2902,19,19,0,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,22,24,2987,19,19,0,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,23,24,2997,19,19,0,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,30,1447200,v2_two_edge,24,24,3000,19,19,0,false,4,250
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,842400,v2_two_edge,1,19,0,,,,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,842400,v2_two_edge,2,19,127,331,,,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,842400,v2_two_edge,3,19,153,112,331,219,true,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,842400,v2_two_edge,4,19,278,30,112,82,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,842400,v2_two_edge,5,19,376,29,30,1,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,842400,v2_two_edge,6,19,516,23,29,6,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,842400,v2_two_edge,7,19,637,23,23,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,842400,v2_two_edge,8,19,784,21,23,2,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,842400,v2_two_edge,9,19,933,20,21,1,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,842400,v2_two_edge,10,19,1078,20,20,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,842400,v2_two_edge,11,19,1224,20,20,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,842400,v2_two_edge,12,19,1370,20,20,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,842400,v2_two_edge,13,19,1595,20,20,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,842400,v2_two_edge,14,19,1970,20,20,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,842400,v2_two_edge,15,19,2485,20,20,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,842400,v2_two_edge,16,19,2849,20,20,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,842400,v2_two_edge,17,19,2977,20,20,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,842400,v2_two_edge,18,19,2999,20,20,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,842400,v2_two_edge,19,19,3000,20,20,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,1447200,v2_two_edge,1,19,0,,,,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,1447200,v2_two_edge,2,19,127,331,,,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,1447200,v2_two_edge,3,19,153,112,331,219,true,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,1447200,v2_two_edge,4,19,278,30,112,82,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,1447200,v2_two_edge,5,19,376,29,30,1,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,1447200,v2_two_edge,6,19,516,19,29,10,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,1447200,v2_two_edge,7,19,637,19,19,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,1447200,v2_two_edge,8,19,784,19,19,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,1447200,v2_two_edge,9,19,933,19,19,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,1447200,v2_two_edge,10,19,1078,19,19,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,1447200,v2_two_edge,11,19,1224,19,19,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,1447200,v2_two_edge,12,19,1370,19,19,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,1447200,v2_two_edge,13,19,1595,19,19,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,1447200,v2_two_edge,14,19,1970,19,19,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,1447200,v2_two_edge,15,19,2485,19,19,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,1447200,v2_two_edge,16,19,2849,19,19,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,1447200,v2_two_edge,17,19,2977,19,19,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,1447200,v2_two_edge,18,19,2999,19,19,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,60,1447200,v2_two_edge,19,19,3000,19,19,0,false,3,219
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,842400,v2_two_edge,1,14,126,542,,,false,2,257
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,842400,v2_two_edge,2,14,252,285,542,257,true,2,257
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,842400,v2_two_edge,3,14,378,85,285,200,false,2,257
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,842400,v2_two_edge,4,14,504,28,85,57,false,2,257
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,842400,v2_two_edge,5,14,630,28,28,0,false,2,257
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,842400,v2_two_edge,6,14,756,23,28,5,false,2,257
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,842400,v2_two_edge,7,14,882,23,23,0,false,2,257
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,842400,v2_two_edge,8,14,1008,20,23,3,false,2,257
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,842400,v2_two_edge,9,14,1136,20,20,0,false,2,257
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,842400,v2_two_edge,10,14,1308,20,20,0,false,2,257
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,842400,v2_two_edge,11,14,1806,20,20,0,false,2,257
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,842400,v2_two_edge,12,14,2651,20,20,0,false,2,257
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,842400,v2_two_edge,13,14,2974,20,20,0,false,2,257
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,842400,v2_two_edge,14,14,3000,20,20,0,false,2,257
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,1447200,v2_two_edge,1,14,126,534,,,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,1447200,v2_two_edge,2,14,252,283,534,251,true,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,1447200,v2_two_edge,3,14,378,77,283,206,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,1447200,v2_two_edge,4,14,504,19,77,58,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,1447200,v2_two_edge,5,14,630,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,1447200,v2_two_edge,6,14,756,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,1447200,v2_two_edge,7,14,882,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,1447200,v2_two_edge,8,14,1008,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,1447200,v2_two_edge,9,14,1136,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,1447200,v2_two_edge,10,14,1308,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,1447200,v2_two_edge,11,14,1806,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,1447200,v2_two_edge,12,14,2651,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,1447200,v2_two_edge,13,14,2974,19,19,0,false,2,251
evaluated_candidate_set_only_arc_conditioned_pools,24,75,90,1447200,v2_two_edge,14,14,3000,19,19,0,false,2,251
